State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Kerala,Kozhikode(Calicut),Mukkom,Cabbage,Cabbage,FAQ,29/07/2025,3000,3400,3200
Kerala,Kozhikode(Calicut),Mukkom,Cowpea(Veg),"Cowpea (Veg)",FAQ,29/07/2025,5500,6000,5600
Kerala,Kozhikode(Calicut),Mukkom,Cucumbar(Kheera),Cucumbar,FAQ,29/07/2025,3800,4000,3900
Kerala,Kozhikode(Calicut),Mukkom,Ginger(Green),"Green Ginger",FAQ,29/07/2025,6000,6500,6200
Kerala,Kozhikode(Calicut),Mukkom,Orange,Other,Large,29/07/2025,12500,13500,13000
Kerala,Kozhikode(Calicut),Mukkom,Pineapple,Other,Large,29/07/2025,8500,9500,9000
Kerala,Kozhikode(Calicut),Mukkom,Tomato,Tomato,FAQ,29/07/2025,3800,4200,4000
Kerala,Kozhikode(Calicut),Palayam,Amphophalus,Other,FAQ,29/07/2025,4800,4800,4800
Kerala,Kozhikode(Calicut),Palayam,"Bitter gourd","Bitter Gourd",FAQ,29/07/2025,3800,3800,3800
Kerala,Kozhikode(Calicut),Palayam,Carrot,Other,FAQ,29/07/2025,5900,5900,5900
Kerala,Kozhikode(Calicut),Palayam,"Green Chilli",Other,FAQ,29/07/2025,5800,5800,5800
Kerala,Kozhikode(Calicut),Palayam,Onion,Other,FAQ,29/07/2025,1900,2000,1900
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,FAQ,29/07/2025,2100,2200,2100
Kerala,Kozhikode(Calicut),Palayam,Tomato,Other,FAQ,29/07/2025,3214,3214,3214
Kerala,Malappuram,Manjeri,"Bhindi(Ladies Finger)",Other,FAQ,29/07/2025,4100,4200,4150
Kerala,Malappuram,Manjeri,"Bottle gourd",Other,FAQ,29/07/2025,2500,2600,2550
Kerala,Malappuram,Manjeri,Capsicum,Other,FAQ,29/07/2025,8500,8600,8550
Kerala,Malappuram,Manjeri,Coconut,Other,FAQ,29/07/2025,7050,7150,7100
Kerala,Malappuram,Manjeri,"Little gourd (Kundru)",Other,FAQ,29/07/2025,2900,3000,2950
Kerala,Malappuram,Manjeri,Mango,Other,Large,29/07/2025,4500,4600,4550
Kerala,Malappuram,Manjeri,Papaya,Papaya,Large,29/07/2025,2700,2800,2750
Kerala,Malappuram,Manjeri,Tapioca,Other,FAQ,29/07/2025,2200,2300,2250
Kerala,Pathanamthitta,"Mezhuveli  VFPCK",Banana,"Nendra Bale",Large,29/07/2025,1500,8200,6400
Kerala,Thirssur,Thrissur,Ashgourd,Ashgourd,FAQ,29/07/2025,2000,2000,2000
Kerala,Thirssur,Thrissur,Banana,"Banana - Ripe",Medium,29/07/2025,5500,5500,5500
Kerala,Thirssur,Thrissur,Banana,Palayamthodan,Medium,29/07/2025,2800,2800,2800
Kerala,Thirssur,Thrissur,"Bhindi(Ladies Finger)",Bhindi,FAQ,29/07/2025,5500,5500,5500
Kerala,Thirssur,Thrissur,"Green Chilli","Green Chilly",FAQ,29/07/2025,6500,6500,6500
Kerala,Thirssur,Thrissur,Pineapple,"Pine Apple",Medium,29/07/2025,3800,3800,3800
Kerala,Thirssur,Thrissur,Tomato,Tomato,FAQ,29/07/2025,5200,5200,5200
Kerala,Thiruvananthapuram,Neyyatinkara,Amphophalus,Amphophalus,FAQ,29/07/2025,5500,6000,5700
Kerala,Thiruvananthapuram,Neyyatinkara,"Green Chilli","Green Chilly",FAQ,29/07/2025,7500,8000,7700
Kerala,Thiruvananthapuram,Neyyatinkara,Pumpkin,Other,FAQ,29/07/2025,2400,3000,2600
Kerala,Thiruvananthapuram,Neyyatinkara,Snakeguard,Other,FAQ,29/07/2025,5400,6000,5700
Kerala,Thiruvananthapuram,Neyyatinkara,Tomato,Tomato,FAQ,29/07/2025,4300,5000,4700
"Madhya Pradesh",Umariya,Umariya,gulli,Gulli,FAQ,29/07/2025,4300,4400,4400
Nagaland,Kohima,Kohima,Potato,Potato,FAQ,29/07/2025,5000,5200,5100
Punjab,Amritsar,Rayya,Onion,Red,FAQ,29/07/2025,2200,2200,2200
Punjab,Bhatinda,"Bhagta Bhai Ka",Banana,Other,Medium,29/07/2025,3100,3100,3100
Punjab,Bhatinda,"Bhagta Bhai Ka","Green Chilli",Other,FAQ,29/07/2025,4000,4000,4000
Punjab,Bhatinda,"Bhagta Bhai Ka",Potato,Other,FAQ,29/07/2025,1200,1200,1200
Punjab,Mohali,Lalru,Colacasia,Other,FAQ,29/07/2025,3000,3000,3000
Punjab,Mohali,Lalru,Pumpkin,Other,FAQ,29/07/2025,900,1000,1000
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Bhindi(Ladies Finger)",Other,FAQ,29/07/2025,2400,2800,2600
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Bitter gourd",Other,FAQ,29/07/2025,4300,4700,4500
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Brinjal,Brinjal,FAQ,29/07/2025,2600,3000,2800
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Mousambi(Sweet Lime)",Mosambi-Organic,Medium,29/07/2025,3800,4200,4000
Rajasthan,Ganganagar,"Sriganganagar (F&V)","Sponge gourd","Sponge gourd",FAQ,29/07/2025,3200,3600,3400
Rajasthan,Ganganagar,"Sriganganagar (F&V)",Tomato,Other,FAQ,29/07/2025,4000,4400,4200
Rajasthan,Ganganagar,Suratgarh,"Bengal Gram(Gram)(Whole)","Bengal Gram (Split)",FAQ,29/07/2025,5770,5770,5770
Rajasthan,Ganganagar,Suratgarh,Guar,Other,FAQ,29/07/2025,4600,4700,4650
Rajasthan,Ganganagar,Suratgarh,Wheat,Other,FAQ,29/07/2025,2525,2805,2700
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Amaranthus,Amaranthus,Local,29/07/2025,3500,4200,4200
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Banana,Besrai,Local,29/07/2025,6500,7600,7600
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)","Banana - Green","Banana - Green",Local,29/07/2025,3200,3600,3600
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)","Bitter gourd","Bitter Gourd",Local,29/07/2025,7500,8000,8000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Drumstick,Drumstick,Local,29/07/2025,6500,7000,7000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Mint(Pudina),Mint(Pudina),Local,29/07/2025,4500,5600,5600
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Onion,Bellary,Local,29/07/2025,3200,3600,3600
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Pumpkin,Pumpkin,Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai)",Snakeguard,Snakeguard,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Ariyalur,"Jeyankondam (Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Medavakkam(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Lemon,Lemon,Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Maize,"Deshi Red",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,29/07/2025,4000,6000,6000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Chengalpattu,"Pallavaram(Uzhavar Sandhai )",Thondekai,Thondekai,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Banana,Besrai,Local,29/07/2025,3500,8000,8000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,6500,7000,7000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Beetroot,Beetroot,Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,29/07/2025,5500,6000,6000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,29/07/2025,3400,3800,3800
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,29/07/2025,5000,5500,5500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,29/07/2025,5500,6000,6000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )","Jack Fruit","Jack Fruit",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Maize,"Deshi Red",Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Mango,Safeda,Local,29/07/2025,8500,9000,9000
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,6800,7200,7200
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,3500,4500,4500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,29/07/2025,5000,5500,5500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2500,2800,2800
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,29/07/2025,7000,8000,8000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Colacasia,Colacasia,Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,29/07/2025,3200,4000,4000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,29/07/2025,4800,5200,5200
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Grapes,Annabesahai,Local,29/07/2025,8000,10000,10000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,29/07/2025,6000,6500,6500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Karbuja(Musk Melon)",Karbhuja,Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,4200,4600,4600
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Orange,Darjeeling,Local,29/07/2025,8000,11000,11000
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,29/07/2025,10000,20000,20000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,29/07/2025,4000,4600,4600
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,5000,5600,5600
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Cabbage,Cabbage,Local,29/07/2025,2000,2600,2600
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,4200,4800,4800
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,2500,2800,2800
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,5500,6000,6000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,7500,7800,7800
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Papaya,Papaya,Local,29/07/2025,3000,3400,3400
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,3000,3400,3400
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,29/07/2025,2400,3400,3400
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,29/07/2025,7000,8500,8500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,29/07/2025,4000,4600,4600
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,4000,4800,4800
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,2400,2800,2800
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Garlic,Average,Local,29/07/2025,12000,14500,14500
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,7000,7800,7800
"Tamil Nadu",Coimbatore,"Sulur(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,29/07/2025,7000,8500,8500
"Tamil Nadu",Coimbatore,Udumalpet,"Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,5000,5600,5600
"Tamil Nadu",Coimbatore,Udumalpet,Cabbage,Cabbage,Local,29/07/2025,2800,3200,3200
"Tamil Nadu",Coimbatore,Udumalpet,Coriander(Leaves),"I Sort",Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Coimbatore,Udumalpet,Mango,Safeda,Local,29/07/2025,4000,6000,6000
"Tamil Nadu",Coimbatore,Udumalpet,"Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,4200,4800,4800
"Tamil Nadu",Coimbatore,Udumalpet,Mint(Pudina),Mint(Pudina),Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,29/07/2025,9000,9000,9000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Cabbage,Cabbage,Local,29/07/2025,2500,2500,2500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,3500,3500,3500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,3000,4000,4000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )",Lime,Lime,Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,6000,6000,6000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,29/07/2025,7000,7000,7000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,3000,3400,3400
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,8000,8600,8600
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,29/07/2025,4000,4600,4600
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Custard Apple (Sharifa)","Custard Apple(Sharifa)",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,8000,8600,8600
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,6000,6500,6500
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Maize,"Deshi Red",Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,1200,1400,1400
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1600,1800,1800
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Brinjal,Round,Local,29/07/2025,2200,2400,2400
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,3500,3800,3800
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,4800,5000,5000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,29/07/2025,6500,6800,6800
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,29/07/2025,5200,5500,5500
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,29/07/2025,2800,3000,3000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,29/07/2025,2600,2800,2800
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Brinjal,Round,Local,29/07/2025,2000,2200,2200
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,3400,3600,3600
"Tamil Nadu",Dharmapuri,"Harur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,7300,7500,7500
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,29/07/2025,2700,3000,3000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,7500,8000,8000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Carrot,Pusakesar,Local,29/07/2025,7500,8000,8000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,29/07/2025,2300,2500,2500
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Beetroot,Beetroot,Local,29/07/2025,4400,4600,4600
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,3800,4000,4000
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,29/07/2025,3300,3500,3500
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,3200,3400,3400
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,4000,8000,8000
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )",Lemon,Lemon,Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2400,3200,3200
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,2000,3000,3000
"Tamil Nadu",Dindigul,"Vedasanthur(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,2400,2600,2600
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,7000,7500,7500
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Lemon,Lemon,Local,29/07/2025,5000,5500,5500
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2600,3000,3000
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,2000,2200,2200
"Tamil Nadu",Erode,"Gobichettipalayam(Uzhavar Sandhai )",Tapioca,Tapioca,Local,29/07/2025,2200,2500,2500
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,2400,2600,2600
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,2600,2800,2800
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,3000,3000,3000
